City,Year,Month,Pollutant,N,N_valid,N_missing,Mean,SD,Median,P25,P75,IQR,Min,Max
Zarqa,2015,8,NO2,31,31,0,16.529779686155212,4.172495006631761,15.0,13.375,19.025,5.649999999999999,11.05,27.90751370074365
Zarqa,2015,8,SO2,31,31,0,3.6231612437573806,3.2629584543646217,2.78,1.1949999999999998,5.2725,4.077500000000001,0.4585135723976791,15.95
Zarqa,2015,9,PM10,30,28,2,112.81958967066603,35.53960439060675,106.51484341494395,82.85000000000001,142.25,59.39999999999999,48.48826301950214,179.0098844572078
Zarqa,2015,9,NO2,30,30,0,17.555333333333333,4.645163397395807,17.625,14.43,20.1375,5.7075,7.375,26.55
Zarqa,2015,9,SO2,30,30,0,3.7591666666666663,2.8336880694093067,2.955,1.83125,5.08375,3.2525000000000004,0.5,12.39
Zarqa,2015,10,PM10,31,31,0,101.13214297207556,32.12770116849151,100.75,77.32499999999999,118.2796837512206,40.954683751220614,45.15,171.5
Zarqa,2015,10,NO2,31,31,0,17.756774193548388,4.338832513550754,17.5,15.3,19.725,4.425000000000001,10.09,28.5
Zarqa,2015,10,SO2,31,31,0,2.587725806451613,2.2364928863390467,1.855,0.7175,4.029999999999999,3.312499999999999,0.206,8.235
Zarqa,2015,11,PM10,30,30,0,87.36034741001694,31.086942022248085,83.825,67.55,109.25,41.7,27.35,152.5604223005082
Zarqa,2015,11,NO2,30,30,0,14.643700220891182,6.316955795574585,15.309999999999999,9.53,19.549999999999997,10.019999999999998,2.148045241402138,27.25
Zarqa,2015,11,SO2,30,30,0,3.4916666666666667,2.2342268327611423,3.1525,1.8475,4.3500000000000005,2.5025000000000004,0.27,9.435
Zarqa,2015,12,PM10,31,31,0,75.15322580645162,22.398924585360014,76.25,58.675,94.4,35.72500000000001,33.34999999999999,114.6
Zarqa,2015,12,NO2,31,31,0,13.569193548387098,3.312292533572026,13.65,11.335,15.625,4.289999999999999,5.75,20.4
Zarqa,2015,12,SO2,31,31,0,5.925483870967742,2.340397528497637,5.645,3.9325,7.414999999999999,3.482499999999999,2.05,10.94
Zarqa,2016,1,PM10,31,28,3,65.65293505832463,31.756310558695223,60.55,49.008045408272416,80.6625,31.65445459172758,13.1,154.5
Zarqa,2016,1,NO2,31,31,0,13.196290322580648,3.2057318373349983,13.4,10.67,15.525,4.855,6.05,19.1
Zarqa,2016,1,SO2,31,31,0,4.952580645161289,1.531728800499478,5.025,4.0075,6.1675,2.16,2.37,8.475
Zarqa,2016,2,PM10,29,29,0,78.23637615027735,29.512574482992097,71.25,60.75,98.0,37.25,20.0,143.5
Zarqa,2016,2,NO2,29,29,0,14.614999999999998,3.506919944908922,14.4,12.08,16.45,4.369999999999999,8.120000000000001,22.05
Zarqa,2016,2,SO2,29,29,0,4.115862068965517,2.104294532686802,3.625,2.625,5.574999999999999,2.9499999999999993,1.3,8.57
Zarqa,2016,3,PM10,31,31,0,79.16640773490354,31.22399227524641,73.45,56.05,91.625,35.575,36.8,146.5
Zarqa,2016,3,NO2,31,31,0,13.996464722747374,3.972620716913632,13.45,11.414033436734556,15.641311318520625,4.227277881786069,7.265,23.05
Zarqa,2016,3,SO2,31,31,0,3.0606172332358947,1.818965867105331,2.685,1.6825,3.9343514156883117,2.2518514156883116,1.225,8.785
Zarqa,2016,4,PM10,30,30,0,99.51105165501137,31.346630652797735,106.175,67.9875,121.875,53.8875,41.75,147.5
Zarqa,2016,4,NO2,30,30,0,15.6515,3.310762270285323,15.625,13.425,18.1375,4.712499999999999,9.925,22.85
Zarqa,2016,4,SO2,30,30,0,3.2926666666666664,1.3937890141954608,3.6900000000000004,1.9649999999999999,4.17375,2.20875,1.16,6.795
Zarqa,2016,5,PM10,31,31,0,89.22067512252998,38.677989471753115,80.3466207707136,61.8,110.05,48.25,35.82550065615364,196.377530693721
Zarqa,2016,5,NO2,31,31,0,13.863387096774192,3.5728817470628136,13.85,11.344999999999999,16.450000000000003,5.105000000000004,5.225,19.815
Zarqa,2016,5,SO2,31,31,0,2.479354838709677,1.1953484442729687,2.015,1.58,3.2325,1.6524999999999999,1.0,5.380000000000001
Zarqa,2016,6,PM10,30,30,0,94.54300957581236,23.552515837425936,98.0498868753051,78.61535218766987,112.0625,33.44714781233013,39.29895641802626,139.1810585416421
Zarqa,2016,6,NO2,30,30,0,16.0525,3.8086808174176943,16.432499999999997,14.7175,18.1,3.382500000000002,7.49,24.755
Zarqa,2016,6,SO2,30,30,0,2.5059999999999993,1.0171142410321197,2.6,1.70375,3.09125,1.3875,0.9,4.595
Zarqa,2016,7,PM10,31,31,0,73.61935483870967,12.929234815070293,75.65,65.4,81.725,16.32499999999999,45.55,94.75
Zarqa,2016,7,NO2,31,31,0,13.77048387096774,2.237146007319262,13.3,12.440000000000001,14.825,2.384999999999998,10.575,22.115
Zarqa,2016,7,SO2,31,31,0,1.810483870967742,0.5855970668737872,1.625,1.4125,2.115,0.7025000000000001,0.995,3.95
Zarqa,2016,8,PM10,31,31,0,81.16721246892439,17.01311811219459,81.1,69.68497642197923,91.425,21.740023578020768,46.05,120.85
Zarqa,2016,8,NO2,31,31,0,13.96564516129032,2.262791690933821,14.175,12.075,15.6,3.5250000000000004,9.89,18.95
Zarqa,2016,8,SO2,31,31,0,1.0488209224533633,0.6223197586758225,0.89,0.61,1.4024999999999999,0.7924999999999999,0.315,3.03
Zarqa,2016,9,PM10,30,30,0,77.14218756813241,22.97189475576151,78.225,60.380908923295706,91.575,31.194091076704296,40.85,134.4706245500456
Zarqa,2016,9,NO2,30,30,0,12.449666666666666,2.9004122576571447,12.0475,10.118749999999999,15.1375,5.018750000000001,7.11,18.4
Zarqa,2016,9,SO2,30,30,0,3.8631424938104186,1.745908221581948,3.635,2.26125,5.1925,2.93125,1.58,7.609999999999999
Zarqa,2016,10,PM10,31,31,0,107.63456177897848,29.89722024784166,108.55,90.05,127.725,37.675,52.1,186.1683395268918
Zarqa,2016,10,NO2,31,31,0,17.332580645161293,3.0633064573452162,17.35,15.0525,19.325,4.272499999999999,10.305,23.15
Zarqa,2016,10,SO2,31,31,0,8.874193548387098,4.190762678553511,8.684999999999999,4.9399999999999995,10.565000000000001,5.625000000000002,2.75,17.35
Zarqa,2016,11,PM10,30,28,2,101.04685415999731,29.385466725506834,98.325,83.6875,118.51993389656826,34.83243389656826,37.3,159.0
Zarqa,2016,11,NO2,30,30,0,15.472333333333331,4.929891887555801,14.4375,11.93,18.462500000000002,6.532500000000002,7.205,25.55
Zarqa,2016,11,SO2,30,30,0,9.2575,5.790129346122381,6.4725,4.9725,12.302499999999998,7.329999999999998,3.335,24.55
Zarqa,2016,12,PM10,31,31,0,75.70553329865432,35.19793655669604,70.0,53.425,93.68576612914188,40.260766129141885,23.45,144.5
Zarqa,2016,12,NO2,31,31,0,14.751612903225807,3.0978993923562608,14.9,13.45,16.1,2.650000000000002,7.7,20.85
Zarqa,2016,12,SO2,31,31,0,5.889838709677419,2.586402741218959,5.325,4.37,6.862500000000001,2.4925000000000006,1.535,12.94
Zarqa,2017,1,PM10,31,31,0,75.77520231076399,35.163962994630666,73.25,49.95,90.54424444495075,40.594244444950746,10.11160576046086,156.0
Zarqa,2017,1,NO2,31,31,0,15.543870967741936,3.6846385416748406,15.75,12.65,18.775,6.124999999999998,8.285,21.25
Zarqa,2017,1,SO2,31,31,0,5.77,2.9477248288581253,5.26,3.9299999999999997,6.455,2.5250000000000004,1.405,17.355
Zarqa,2017,2,PM10,28,27,1,76.67222222222223,33.666233178219635,78.9,44.349999999999994,96.94999999999999,52.599999999999994,18.05,151.0
Zarqa,2017,2,NO2,28,28,0,15.800714285714283,3.3252295142969195,15.5,12.78,17.799999999999997,5.019999999999998,11.45,23.25
Zarqa,2017,2,SO2,28,28,0,6.224285714285714,2.5914180710660366,5.405,4.5225,7.25125,2.72875,2.745,12.115
Zarqa,2017,3,PM10,31,29,2,83.27501610128263,24.5143476324903,91.65,60.7,102.7,42.0,46.40000000000001,126.0
Zarqa,2017,3,NO2,31,31,0,15.83684153762117,3.001171825434277,14.84208766625627,13.3,17.950000000000003,4.650000000000002,11.065,21.4
Zarqa,2017,3,SO2,31,31,0,4.478349867653704,1.5003451734972226,4.02,3.275,5.7925,2.5175000000000005,2.63,7.553845897264844
Zarqa,2017,4,PM10,30,29,1,85.26322572898353,31.707552979013332,83.3,65.15,108.0,42.849999999999994,32.55,160.2735939103051
Zarqa,2017,4,NO2,30,30,0,14.507206829221937,3.422453459990133,14.100000000000001,12.471250000000001,16.2875,3.81625,7.9,21.5
Zarqa,2017,4,SO2,30,30,0,4.74524251303699,1.4834875261730927,4.245,3.7912500000000002,5.99670654333228,2.20545654333228,2.255,7.685
Zarqa,2017,5,PM10,31,31,0,90.92974107132125,25.271736504777348,88.5,74.75,110.525,35.775000000000006,46.7,137.5
Zarqa,2017,5,NO2,31,31,0,14.857903225806451,3.711016880899706,15.1,11.51,17.975,6.465000000000002,9.44,21.9
Zarqa,2017,5,SO2,31,31,0,5.995806451612904,2.23187406184959,5.824999999999999,4.364999999999999,6.9350000000000005,2.570000000000001,2.505,12.385
Zarqa,2017,6,PM10,30,30,0,60.658333333333324,17.471583250076904,56.275000000000006,52.1625,64.75,12.587499999999999,31.25,112.8
Zarqa,2017,6,NO2,30,30,0,13.773666666666665,2.778938625637038,13.649999999999999,12.0625,15.8875,3.8249999999999993,7.890000000000001,18.95
Zarqa,2017,6,SO2,30,30,0,4.119000000000001,1.5508626075788292,3.6225,3.04125,4.5962499999999995,1.5549999999999997,2.325,8.01
Zarqa,2017,7,PM10,31,31,0,71.25806451612904,13.712671127915439,71.85,62.275000000000006,81.55,19.27499999999999,44.5,99.75
Zarqa,2017,7,NO2,31,31,0,14.287741935483872,3.372456285535731,14.55,12.05,17.225,5.175000000000001,7.875,19.65
Zarqa,2017,7,SO2,31,31,0,3.505806451612903,1.4344081803855513,3.235,2.33,4.465,2.135,1.475,7.93
Zarqa,2017,8,PM10,31,31,0,68.99032258064517,15.221346958328175,70.85,58.625,80.875,22.25,34.45,93.85
Zarqa,2017,8,NO2,31,31,0,12.389677419354838,2.148197281242993,12.5,10.3875,14.175,3.7875000000000014,9.01,16.35
Zarqa,2017,8,SO2,31,31,0,2.7059677419354835,1.0666125658323162,2.43,1.8525,3.3975,1.545,1.33,5.25
Zarqa,2017,9,PM10,30,30,0,81.64333333333335,25.769906043120614,72.92500000000001,65.35000000000001,102.1625,36.812499999999986,38.90000000000001,134.0
Zarqa,2017,9,NO2,30,30,0,13.844166666666665,3.876813276153614,12.9,10.873750000000001,16.575,5.701249999999998,7.91,23.2
Zarqa,2017,9,SO2,30,30,0,3.4235189990541834,2.653136896394968,2.1950000000000003,1.93625,3.97875,2.0424999999999995,1.14,10.52
Zarqa,2017,10,PM10,31,31,0,90.2216431192819,28.119045012926616,87.3,67.10804750267215,106.30000000000001,39.19195249732786,47.7,158.0
Zarqa,2017,10,NO2,31,31,0,14.744354838709677,2.761675440119483,15.1,12.835,16.4,3.5649999999999977,9.745,19.9
Zarqa,2017,10,SO2,31,31,0,5.159193548387097,2.62150850236214,4.465,3.325,6.637499999999999,3.312499999999999,1.765,13.1
Zarqa,2017,11,PM10,30,29,1,92.5607489838187,46.76939492998141,93.3,52.7,120.05,67.35,29.55,204.9159797775075
Zarqa,2017,11,NO2,30,30,0,14.598077708555305,2.7312464078937437,14.4,13.05,16.2375,3.1875,8.46,20.2123312566592
Zarqa,2017,11,SO2,30,30,0,5.639839380301745,2.1112881764441402,4.7475000000000005,3.84375,6.805000000000001,2.9612500000000006,2.71,11.21018140905236
Zarqa,2017,12,PM10,31,30,1,84.81045835260147,35.12706402228915,87.85,55.712500000000006,108.2,52.4875,32.34999999999999,158.9042676740301
Zarqa,2017,12,NO2,31,31,0,16.20935483870968,3.9202637542933,15.0,13.35,18.549999999999997,5.1999999999999975,11.3,25.55
Zarqa,2017,12,SO2,31,31,0,8.83516129032258,5.8315994781121825,6.335,4.6,11.2325,6.6325,3.095,22.95
Zarqa,2018,1,PM10,31,31,0,92.5391379935171,39.69246680833061,94.1,65.73163889951513,108.925,43.193361100484864,22.5,205.5
Zarqa,2018,1,NO2,31,31,0,15.396321684920029,3.5760015087440253,15.7,13.85,17.825,3.9749999999999996,6.46,22.8
Zarqa,2018,1,SO2,31,31,0,4.645645161290324,2.0690765822525288,4.37,3.4875,5.1675,1.6800000000000006,2.355,13.7
Zarqa,2018,2,PM10,28,26,2,121.94132142845653,78.7649278998455,90.2,65.11832111321937,183.125,118.00667888678063,27.1,348.7062436696746
Zarqa,2018,2,NO2,28,26,2,16.98172803727685,5.41753310278413,15.0,13.219982242299508,21.099999999999998,7.8800177577004895,10.26,30.4
Zarqa,2018,2,SO2,28,26,2,7.629727000149192,6.16028973368638,4.35,3.5012499999999998,11.52125,8.02,2.235,22.705
Zarqa,2018,3,PM10,31,15,16,124.76318325322895,65.30718886563456,106.5,89.825,161.75,71.925,38.45,281.8977487984342
Zarqa,2018,3,NO2,31,15,16,14.716333333333333,3.47019218625191,13.4,12.3575,17.925,5.567500000000001,9.875,20.3
Zarqa,2018,3,SO2,31,15,16,4.788333333333335,1.3562996754124101,4.529999999999999,3.5675,5.96,2.3925,2.86,6.699999999999999
Zarqa,2018,4,PM10,30,30,0,84.68,40.11348040677632,76.65,59.625,96.0875,36.462500000000006,35.59999999999999,233.5
Zarqa,2018,4,NO2,30,30,0,18.554,4.899663500057234,17.225,15.1125,23.275,8.162499999999998,10.16,25.85
Zarqa,2018,4,SO2,30,30,0,7.334,1.5778457596924074,7.1625000000000005,6.61,8.105,1.495,4.145,11.685
Zarqa,2018,5,PM10,31,31,0,115.77579823059418,67.47256253187058,106.75,66.075,145.5,79.425,39.15000000000001,335.2328537097811
Zarqa,2018,5,NO2,31,31,0,21.503225806451617,4.552360843267131,19.5,18.049999999999997,23.875,5.825000000000003,15.6,33.3
Zarqa,2018,5,SO2,31,31,0,8.278225806451612,1.5775088739249068,8.19,6.870000000000001,8.967500000000001,2.0975,6.645,13.27
Zarqa,2018,6,PM10,30,30,0,53.60666666666666,21.66168050495738,48.825,42.3625,61.1,18.737500000000004,31.9,148.5
Zarqa,2018,6,NO2,30,30,0,18.477166666666665,3.613266189678151,17.75,15.9375,21.1875,5.25,10.365,25.0
Zarqa,2018,6,SO2,30,30,0,7.4286666666666665,0.9502594322108816,7.1575,6.70375,8.03875,1.335,6.04,9.76
Zarqa,2018,7,PM10,31,31,0,59.354838709677416,29.771172731460403,52.8,38.45,65.2,26.75,30.25,167.6
Zarqa,2018,7,NO2,31,31,0,18.323225806451617,4.770315424299721,18.1,15.025,20.6,5.575000000000001,10.98,33.95
Zarqa,2018,7,SO2,31,31,0,7.63258064516129,1.0490470842370407,7.185,6.9325,8.0225,1.0900000000000007,6.449999999999999,10.95
Zarqa,2018,8,PM10,31,31,0,41.57901838432405,8.421118742430398,42.8,35.104365809055594,46.85,11.745634190944408,25.37081567901414,55.6
Zarqa,2018,8,NO2,31,31,0,17.904217533701104,3.649330603893609,17.35,15.7,19.689480028301134,3.9894800283011342,11.625,25.30563550519798
Zarqa,2018,8,SO2,31,31,0,9.644347603956975,2.9067986794081464,7.485,7.275,13.165868115585731,5.8908681155857305,6.96,13.54535467800655
Zarqa,2018,9,PM10,30,30,0,62.422127091090324,22.71470918224484,57.1,45.61250000000001,79.9375,34.32499999999999,32.25,111.45
Zarqa,2018,9,NO2,30,30,0,24.572458242305164,7.1116677483165605,24.55,19.700000000000003,28.825,9.124999999999996,11.625,40.85
Zarqa,2018,9,SO2,30,30,0,13.676008673871518,9.057098679490853,8.795000000000002,8.02,13.21519516210914,5.19519516210914,7.54,35.1
Zarqa,2018,10,PM10,31,23,8,91.03397094044978,54.203808792244,80.35,49.267668507041506,120.4252279418307,71.15755943478919,34.34999999999999,240.0046818493776
Zarqa,2018,10,NO2,31,31,0,23.19357803222749,5.423702923381693,23.2,20.113187874212016,26.425,6.311812125787984,12.12936010413899,37.7
Zarqa,2018,10,SO2,31,31,0,27.235236699781485,2.974791148715013,26.2,25.425,27.775,2.349999999999998,24.25,37.85
Zarqa,2018,11,PM10,30,28,2,70.41608141690341,28.047380468187264,69.44207977338132,49.94957112865308,84.6305967941316,34.68102566547852,30.78647183819722,160.4446822766837
Zarqa,2018,11,NO2,30,30,0,27.66991389370815,6.040494611535713,26.253368803397777,24.0625,32.45,8.387500000000003,15.1,40.25
Zarqa,2018,11,SO2,30,30,0,26.563936947509546,4.033992049893362,26.33,24.5125,29.182499999999997,4.669999999999998,16.73830006792859,33.1
Zarqa,2018,12,PM10,31,22,9,78.975719840005,27.411138852459686,76.4524898261743,57.67910615547993,100.6783736581376,42.99926750265767,33.41049712662688,123.0540821013622
Zarqa,2018,12,NO2,31,22,9,30.940909090909088,5.992329151340792,30.75,27.7125,36.55,8.837499999999999,17.85,40.34999999999999
Zarqa,2018,12,SO2,31,22,9,25.804204545454546,2.1121673288867173,25.325000000000003,23.96125,27.00625,3.0450000000000017,22.84,29.7625
Zarqa,2019,1,PM10,31,29,2,100.3355398545834,50.97114344732578,99.33934624577331,63.31175876086004,133.9583345872915,70.64657582643144,20.34808662226511,218.8291158526609
Zarqa,2019,1,NO2,31,31,0,27.460505778954765,6.672588177394354,27.2,22.075000000000003,31.275,9.199999999999996,16.52961695169763,41.75
Zarqa,2019,1,SO2,31,31,0,18.62271514632053,6.258103970338949,14.49,13.315,24.1375,10.8225,12.6,30.225
Zarqa,2019,2,PM10,28,26,2,69.05243097835125,25.94646880351583,62.319113863925864,48.0602818308238,87.72081395497428,39.66053212415048,35.57978806381271,123.9640746091006
Zarqa,2019,2,NO2,28,28,0,30.607142857142854,7.385831208841873,31.95,26.575,36.95,10.375000000000004,16.35,39.3
Zarqa,2019,2,SO2,28,28,0,14.746517857142859,2.4292238262081702,13.754999999999999,13.295,14.432500000000001,1.137500000000001,12.955,20.8
Zarqa,2019,3,PM10,31,24,7,54.78060387054728,15.548333794523666,52.63293749526987,44.365125191543775,65.69706052354344,21.331935331999667,26.71377325768685,90.8548461244322
Zarqa,2019,3,NO2,31,29,2,30.579325531435227,6.9961719954817685,32.35,26.15,35.55,9.399999999999999,16.65,43.15
Zarqa,2019,3,SO2,31,29,2,16.849125529301812,2.331663464526761,16.51,14.805,18.615,3.8099999999999987,13.755,21.58
Zarqa,2019,4,PM10,30,30,0,54.39030820772056,29.664857139543695,47.990905091184686,37.262499999999996,58.699499893377265,21.43699989337727,21.5,186.286990751387
Zarqa,2019,4,NO2,30,30,0,30.176805969871335,7.803822270572436,29.65,25.4,33.8767685351748,8.476768535174799,16.95,47.74308243739972
Zarqa,2019,4,SO2,30,30,0,17.39902161615367,2.6012186047577597,16.9425,15.3225,18.0,2.6775,14.66,24.57365312286469
Zarqa,2019,5,PM10,31,31,0,44.82054498081522,17.30892939090404,43.75,35.425,49.588048373440344,14.163048373440347,12.3304503137632,90.35
Zarqa,2019,5,NO2,31,31,0,32.899561024909836,9.066679480022113,33.36830912249638,28.5,40.474999999999994,11.974999999999994,16.7,46.5
Zarqa,2019,5,SO2,31,31,0,20.60999762127426,3.4757212378582727,20.1,18.5,23.475,4.975000000000001,15.09070223084836,26.9
Zarqa,2019,6,PM10,30,29,1,42.022682742684005,9.08873579235355,43.34035831007525,35.47010099290556,48.45061951086575,12.980518517960192,20.3071064370002,61.45
Zarqa,2019,6,NO2,30,30,0,23.346632720580477,5.24152360168742,22.549999999999997,19.9375,26.187513402765326,6.250013402765326,13.335,35.05
Zarqa,2019,6,SO2,30,30,0,16.90267300533021,2.483178302229566,15.7775,15.1891153850627,18.575,3.3858846149373,14.35,22.25
Zarqa,2019,7,PM10,31,31,0,42.516239427526244,24.45731494674622,36.11819493086161,30.030487680694364,46.215472950511796,16.18498526981743,22.22595393704583,140.4301632284
Zarqa,2019,7,NO2,31,31,0,22.666451612903224,5.411425288767644,21.1,19.875,24.375,4.5,13.61,35.95
Zarqa,2019,7,SO2,31,31,0,14.588064516129032,1.616242905330835,14.65,14.475,15.475,1.0,9.205,16.5
Zarqa,2019,8,PM10,31,30,1,41.72474333985374,9.078812132742666,40.247046686032256,35.349999999999994,46.550445856312955,11.20044585631296,29.25,67.95
Zarqa,2019,8,NO2,31,30,1,22.900322041388492,3.9561475463270774,22.375,20.5375,24.762500000000003,4.225000000000001,15.0,30.0
Zarqa,2019,8,SO2,31,30,1,8.918345005678173,0.4657731287223568,8.905000000000001,8.708749999999998,9.19375,0.4850000000000012,7.180630776626032,9.875
Zarqa,2019,9,PM10,30,30,0,53.015,18.496705904304818,50.150000000000006,40.6875,57.52499999999999,16.83749999999999,28.7,109.8
Zarqa,2019,9,NO2,30,30,0,24.826666666666668,6.817620847699622,22.6,19.887500000000003,29.549999999999997,9.662499999999994,16.55,48.1
Zarqa,2019,9,SO2,30,30,0,9.155166666666666,0.3313829000367726,9.0375,8.908750000000001,9.39,0.4812499999999993,8.66,9.765
Zarqa,2019,10,PM10,31,31,0,70.60745675036064,22.52695437864674,64.35,52.25,88.025,35.775000000000006,41.4,126.55
Zarqa,2019,10,NO2,31,31,0,28.39012312118752,5.616609275955385,27.35,24.25,31.648238474383106,7.398238474383106,20.3,41.95
Zarqa,2019,10,SO2,31,31,0,9.725955462645448,0.8940245466988824,9.56,9.4175,10.094999999999999,0.6774999999999984,7.903646797706464,11.795
Zarqa,2019,11,PM10,30,30,0,75.49433142800746,31.379952175476046,70.475,52.412499999999994,88.9375,36.525000000000006,34.10487374347039,170.0
Zarqa,2019,11,NO2,30,29,1,24.571253512149738,5.594952208895726,25.1,20.85,28.65,7.799999999999997,12.75,35.75
Zarqa,2019,11,SO2,30,29,1,10.225379539646461,2.914140954898862,10.66,8.835,12.365,3.5299999999999994,4.805,15.93733259962944
Zarqa,2019,12,PM10,31,31,0,74.07985929422439,42.74354733147276,58.8,45.7,90.8,45.099999999999994,17.0,213.1956372976752
Zarqa,2019,12,NO2,31,31,0,24.527572724651268,6.24751478119166,25.6,20.55918320083584,28.674999999999997,8.115816799164158,12.6,36.37664516186892
Zarqa,2019,12,SO2,31,31,0,8.744474591527096,2.6255664913226084,8.435,6.60475747677844,10.942499999999999,4.337742523221559,4.805,13.2
